Calories,Calories from Fat,Total Fat (g),Sodium (g),Potassium (g),Total Carbohydrate (g),Dietary Fiber (g),Sugars (g),Protein (g),Vitamin A (%DV),Vitamin C (%DV),Calcium (%DV),Iron (%DV),Saturated Fat (g),Cholesterol (mg),pc1,pc2,Food,Type,Calories_orig,Calories from Fat_orig,Total Fat (g)_orig,Sodium (g)_orig,Potassium (g)_orig,Total Carbohydrate (g)_orig,Dietary Fiber (g)_orig,Sugars (g)_orig,Protein (g)_orig,Vitamin A (%DV)_orig,Vitamin C (%DV)_orig,Calcium (%DV)_orig,Iron (%DV)_orig,Saturated Fat (g)_orig,Cholesterol (mg)_orig
-1.097163305694888,-0.5376760361637393,-0.5623389603857839,-0.4085982937219125,0.4626368457208885,-0.3584070040666258,-0.2566324512873682,-0.2971151899937527,-0.7211674831556363,0.28548414755647694,0.1529787749575081,-0.30721942541287,0.021825125276578622,-0.3600411499115478,-0.6314966801351254,-1.0861659160938033,-0.7271257619278078,Tomato,Vegetables,25,0,0.0,20,340,5,1,3,1,20,40,2,4,0,0
1.3260542711933045,-0.5376760361637393,-0.5623389603857839,-0.6535564845527396,-0.20630176379553708,2.859978732958049,2.725192220813482,3.081940614850452,-0.7211674831556363,-0.3255520980907193,-0.4478553673303306,-0.30721942541287,-0.2740265729170428,-0.3600411499115478,-0.6314966801351254,-3.1040596169229473,2.7256574305849517,Apple,Fruits,130,0,0.0,0,260,34,5,25,1,2,8,2,2,0,0
-0.5202067397691279,1.4762508712214948,1.7588947933871137,-0.6535564845527396,-1.2097096780701753,-0.5803646411028103,-0.2566324512873682,-0.7578955270179624,-0.7211674831556363,-0.3934450142737411,-0.5229596351163105,-1.159055104966737,-0.2740265729170428,-0.3600411499115478,-0.6314966801351254,0.2942622682963451,0.9836071118848172,Avocado,Fruits,50,35,4.5,0,140,3,1,0,1,0,4,0,2,0,0
0.8644890184526963,-0.5376760361637393,-0.5623389603857839,-0.6535564845527396,1.3824274338059737,2.41606345888568,1.234279884763057,2.160379940802032,-0.7211674831556363,-0.3255520980907193,-0.3164228987048659,-1.159055104966737,-0.2740265729170428,-0.3600411499115478,-0.6314966801351254,-2.265901632469786,2.3400327629951527,Banana,Fruits,110,0,0.0,0,450,30,3,19,1,2,15,0,2,0,0
-0.5202067397691279,-0.5376760361637393,-0.5623389603857839,-0.4085982937219125,-0.37353641617464345,0.4184447255600198,-0.2566324512873682,0.9316323754041398,-0.7211674831556363,3.680129956707567,0.9040214528173066,-0.30721942541287,-0.2740265729170428,-0.3600411499115478,-0.6314966801351254,-2.0730759405473727,-0.16774118485709338,Cantaloupe,Fruits,50,0,0.0,20,240,12,1,11,1,120,80,2,2,0,0
-0.2894241133988239,-0.5376760361637393,-0.5623389603857839,-0.6535564845527396,-1.042475025691069,0.7513811811142965,0.48882371673784436,0.9316323754041398,-0.7211674831556363,0.7946810189291404,1.2795427917472058,0.5446162541409969,-0.5698782711106642,-0.3600411499115478,-0.6314966801351254,-2.252576358882559,0.13559830762266598,Grapefruit,Fruits,60,0,0.0,0,160,15,2,11,1,35,100,4,0,0,0
0.40292376571208827,-0.5376760361637393,-0.5623389603857839,-0.46983784142961926,-0.37353641617464345,1.6392117292590342,-0.2566324512873682,2.3139733864767686,-0.829520233087887,-0.3934450142737411,-0.5605117690093003,-0.30721942541287,-0.5698782711106642,-0.3600411499115478,-0.6314966801351254,-1.9803062731228296,1.2537834362641296,Grapes,Fruits,90,0,0.0,15,240,23,1,20,0,0,2,2,0,0,0
-0.5202067397691279,-0.5376760361637393,-0.5623389603857839,-0.2861191983064989,-0.624388394743303,0.4184447255600198,-0.2566324512873682,0.9316323754041398,-0.7211674831556363,-0.3255520980907193,0.24685910968998293,-0.30721942541287,-0.2740265729170428,-0.3600411499115478,-0.6314966801351254,-1.6152872439241328,-0.004078454705990856,Honeydew Melon,Fruits,50,0,0.0,30,210,12,1,11,1,2,45,2,2,0,0
0.40292376571208827,0.037731651660613326,-0.04650923732514002,-0.6535564845527396,1.3824274338059737,1.3062752737047576,1.9797360527882693,1.2388192667536129,-0.7211674831556363,-0.3255520980907193,3.9081921642565,0.5446162541409969,-0.2740265729170428,-0.3600411499115478,-0.6314966801351254,-2.254909108611958,1.608778854458662,Kiwifruit,Fruits,90,10,1.0,0,450,20,4,13,1,2,240,4,2,0,0
-1.327945932065192,-0.5376760361637393,-0.5623389603857839,-0.6535564845527396,-1.7532222983022712,-0.3584070040666258,0.48882371673784436,-0.45070863566848923,-0.829520233087887,-0.3934450142737411,0.1529787749575081,-0.30721942541287,-0.5698782711106642,-0.3600411499115478,-0.6314966801351254,-1.867220821756859,-0.7366878688333951,Lemon,Fruits,15,0,0.0,0,75,5,2,2,0,0,40,2,0,0,0
-1.21255461888004,-0.5376760361637393,-0.5623389603857839,-0.6535564845527396,-1.7532222983022712,-0.13644936703044133,0.48882371673784436,-0.7578955270179624,-0.829520233087887,-0.3934450142737411,0.059098440225033314,-1.159055104966737,-0.5698782711106642,-0.3600411499115478,-0.6314966801351254,-1.9004284466182502,-0.46868112120512095,Lime,Fruits,20,0,0.0,0,75,7,2,0,0,0,35,0,0,0,0
-0.2894241133988239,-0.24997219225156297,-0.30442409885546196,-0.6535564845527396,-0.28991908998509025,0.7513811811142965,0.48882371673784436,0.9316323754041398,-0.7211674831556363,-0.12187334954165388,-0.3164228987048659,-1.159055104966737,-0.2740265729170428,-0.3600411499115478,-0.6314966801351254,-1.7501336057076466,0.9073561152580569,Nectarine,Fruits,60,5,0.5,0,250,15,2,11,1,8,15,0,2,0,0
0.1721411393417842,-0.5376760361637393,-0.5623389603857839,-0.6535564845527396,-0.28991908998509025,1.1952964551866654,1.234279884763057,1.3924127124283494,-0.7211674831556363,-0.3255520980907193,1.8428248001420546,1.3964519336948638,-0.5698782711106642,-0.3600411499115478,-0.6314966801351254,-2.3451043599712635,0.611712292678457,Orange,Fruits,80,0,0.0,0,250,19,3,14,1,2,130,6,0,0,0
-0.2894241133988239,-0.5376760361637393,-0.30442409885546196,-0.6535564845527396,-0.45715374236419665,0.7513811811142965,0.48882371673784436,1.2388192667536129,-0.7211674831556363,-0.1897662657246757,-0.3164228987048659,-1.159055104966737,-0.2740265729170428,-0.3600411499115478,-0.6314966801351254,-1.9439002357601887,0.883442193522541,Peach,Fruits,60,0,0.5,0,230,15,2,13,1,6,15,0,2,0,0
0.6337063920823923,-0.5376760361637393,-0.5623389603857839,-0.6535564845527396,-0.7916230471224094,1.972148184813311,3.4706483888386943,1.6995996037778225,-0.7211674831556363,-0.3934450142737411,-0.4103032334373407,-0.30721942541287,-0.5698782711106642,-0.3600411499115478,-0.6314966801351254,-3.090727360901527,1.9317921883829647,Pear,Fruits,100,0,0.0,0,190,26,6,16,1,0,10,2,0,0,0
-0.5202067397691279,-0.5376760361637393,-0.5623389603857839,-0.531077389137326,-1.3769443304492817,0.529423544078112,-0.2566324512873682,0.7780389297294033,-0.7211674831556363,-0.3255520980907193,0.34073944442245774,-0.30721942541287,-0.2740265729170428,-0.3600411499115478,-0.6314966801351254,-1.8144657747384327,-0.02166012353282159,Pineapple,Fruits,50,0,0.0,10,120,13,1,10,1,2,50,2,2,0,0
-0.058641487028519845,-0.5376760361637393,-0.5623389603857839,-0.6535564845527396,-0.45715374236419665,1.1952964551866654,0.48882371673784436,1.6995996037778225,-0.7211674831556363,-0.12187334954165388,-0.4103032334373407,-1.159055104966737,-0.2740265729170428,-0.3600411499115478,-0.6314966801351254,-2.1859775133659696,1.1427356616637199,Plums,Fruits,70,0,0.0,0,230,19,2,16,1,8,10,0,2,0,0
-0.5202067397691279,-0.5376760361637393,-0.5623389603857839,-0.6535564845527396,-0.9588576995015158,0.30746590704192756,0.48882371673784436,0.4708520383799301,-0.7211674831556363,-0.3934450142737411,2.406106808536903,-0.30721942541287,-0.2740265729170428,-0.3600411499115478,-0.6314966801351254,-2.2033686620581086,0.07186351746656792,Strawberries,Fruits,50,0,0.0,0,170,11,2,8,1,0,160,2,2,0,0
0.6337063920823923,-0.5376760361637393,-0.5623389603857839,-0.6535564845527396,0.5462541719104417,1.972148184813311,-0.2566324512873682,1.6995996037778225,-0.7211674831556363,-0.3255520980907193,-0.3164228987048659,-0.30721942541287,-0.2740265729170428,-0.3600411499115478,-0.6314966801351254,-1.6868115983454792,1.359852487181653,Sweet Cherries,Fruits,100,0,0.0,0,350,26,1,16,1,2,15,2,2,0,0
-0.5202067397691279,-0.5376760361637393,-0.5623389603857839,-0.6535564845527396,-1.042475025691069,0.529423544078112,0.48882371673784436,0.6244454840546667,-0.7211674831556363,-0.1897662657246757,0.24685910968998293,0.5446162541409969,-0.5698782711106642,-0.3600411499115478,-0.6314966801351254,-1.9175222135183791,-0.05235503346951451,Tangerine,Fruits,50,0,0.0,0,160,13,2,9,1,6,45,4,0,0,0
0.1721411393417842,-0.5376760361637393,-0.5623389603857839,-0.6535564845527396,-0.12268443760598388,1.4172540922228498,-0.2566324512873682,2.3139733864767686,-0.7211674831556363,0.624948728471586,-0.1286622292399163,-0.30721942541287,0.021825125276578622,-0.3600411499115478,-0.6314966801351254,-2.0142475020640918,1.0215891425477115,Watermelon,Fruits,80,0,0.0,0,270,21,1,20,1,30,25,2,4,0,0
0.6337063920823923,0.037731651660613326,-0.04650923732514002,3.3882536641559082,0.1281675409626757,-0.9133010966570869,-1.0020886193125809,-0.7578955270179624,1.3375347655571284,-0.3934450142737411,-0.5229596351163105,3.1001232928025977,0.021825125276578622,-0.3600411499115478,2.0836608520758104,3.3791131872395566,-3.0775937764072716,Blue Crab,Seafood,100,10,1.0,330,300,0,0,0,20,0,4,10,4,0,32
1.3260542711933045,2.914770090782376,2.5326393779780796,-0.16364010289108533,-0.45715374236419665,-0.9133010966570869,-1.0020886193125809,-0.7578955270179624,1.0124765157603761,-0.3934450142737411,-0.5980639029022903,-1.159055104966737,-0.5698782711106642,3.561835661624955,0.8109307588519342,4.228715031309658,3.2475221280794937,Catfish,Seafood,130,60,6.0,40,230,0,0,0,17,0,0,0,0,10,17
0.8644890184526963,0.3254354955727896,0.21140562420518194,0.5099949218936893,1.54966208618508,-0.24742818554853357,-1.0020886193125809,-0.7578955270179624,1.0124765157603761,-0.053980433358632084,-0.5980639029022903,2.248287613248731,3.8678972017936575,-0.3600411499115478,1.6594174876678518,3.229818077913075,-1.8863102074918106,Clams,Seafood,110,15,1.5,95,470,6,0,0,17,10,0,8,30,0,27
0.40292376571208827,-0.24997219225156297,-0.04650923732514002,0.14255763564744858,1.4660447599955269,-0.9133010966570869,-1.0020886193125809,-0.7578955270179624,1.3375347655571284,-0.3934450142737411,-0.5605117690093003,-0.30721942541287,-0.2740265729170428,-0.3600411499115478,0.8109307588519342,1.765878645049024,-0.6605319501134891,Cod,Seafood,90,5,1.0,65,460,0,0,0,20,0,2,2,2,0,17
0.6337063920823923,0.3254354955727896,0.21140562420518194,0.5712344696013961,0.8807234766686545,-0.9133010966570869,-1.0020886193125809,-0.7578955270179624,1.2291820156248776,-0.3934450142737411,-0.5980639029022903,-0.30721942541287,-0.5698782711106642,-0.3600411499115478,0.895779431733526,2.0438452786789205,-0.4680183604697041,Flounder/Sole,Seafood,100,15,1.5,100,390,0,0,0,19,0,0,2,0,0,18
0.6337063920823923,0.037731651660613326,-0.04650923732514002,0.3875158264782757,0.4626368457208885,-0.9133010966570869,-1.0020886193125809,-0.7578955270179624,1.4458875154893793,-0.3255520980907193,-0.5980639029022903,-0.30721942541287,0.31767682347020004,-0.3600411499115478,1.3200227961414848,2.116108280706114,-0.9005692876628922,Haddock,Seafood,100,10,1.0,85,340,0,0,0,21,2,0,2,6,0,23
1.0952716448230004,0.3254354955727896,0.4693204857355039,0.08131808793974181,1.8005140647537397,-0.9133010966570869,-1.0020886193125809,-0.7578955270179624,1.6625930153538808,-0.2576591819076975,-0.5980639029022903,-0.30721942541287,0.31767682347020004,-0.3600411499115478,0.47153606732556724,2.4398685467757084,-0.07847254120463278,Halibut,Seafood,120,15,2.0,60,500,0,0,0,23,4,0,2,6,0,13
0.1721411393417842,-0.5376760361637393,-0.30442409885546196,3.2657745687404947,0.1281675409626757,-0.8023222781389947,-1.0020886193125809,-0.7578955270179624,1.0124765157603761,-0.3255520980907193,-0.5980639029022903,1.3964519336948638,-0.2740265729170428,-0.3600411499115478,1.0654767774967095,2.212790195952798,-2.711372911289488,Lobster,Seafood,80,0,0.5,320,300,1,0,0,17,2,0,6,2,0,20
0.8644890184526963,0.6131393394849659,0.4693204857355039,0.5099949218936893,0.04455021477312251,-0.9133010966570869,-1.0020886193125809,-0.7578955270179624,1.4458875154893793,-0.3934450142737411,-0.5605117690093003,3.1001232928025977,0.021825125276578622,0.8165218935494029,0.6412334130887507,2.926929097422069,-0.9701032027365799,Ocean Perch,Seafood,110,20,2.0,95,290,0,0,0,21,0,2,10,4,3,15
0.1721411393417842,-0.24997219225156297,-0.04650923732514002,0.20379718335515537,0.4626368457208885,-0.9133010966570869,-1.0020886193125809,-0.7578955270179624,0.9041237658281254,-0.3255520980907193,-0.5980639029022903,0.5446162541409969,-0.2740265729170428,-0.3600411499115478,-0.037555969963983214,1.1913143344450194,-0.9993048903106044,Orange Roughy,Seafood,80,5,1.0,70,340,0,0,0,16,2,0,4,2,0,7
0.6337063920823923,1.4762508712214948,1.5009799318567918,3.0208163779096675,-0.5407710685537498,-0.24742818554853357,-1.0020886193125809,-0.7578955270179624,0.25400726623462067,-0.3934450142737411,-0.48540750122332055,1.3964519336948638,6.086784938245819,1.6008972558567034,1.6594174876678518,4.727226592020875,-1.7167991763201575,Oysters,Seafood,100,35,4.0,300,220,6,0,0,10,0,6,6,45,5,27
0.40292376571208827,0.037731651660613326,-0.04650923732514002,0.6937135650168096,0.7134888242895481,-0.9133010966570869,-1.0020886193125809,-0.7578955270179624,1.3375347655571284,-0.3255520980907193,-0.5980639029022903,-1.159055104966737,-0.2740265729170428,-0.3600411499115478,1.6594174876678518,2.0515555985515186,-0.7272513869131509,Pollock,Seafood,90,10,1.0,110,370,0,0,0,20,2,0,0,2,0,27
1.5568368975636084,2.339362402958024,2.5326393779780796,-0.2248796505987921,0.7134888242895481,-0.9133010966570869,-1.0020886193125809,-0.7578955270179624,1.3375347655571284,-0.2576591819076975,-0.5229596351163105,2.248287613248731,-0.2740265729170428,3.561835661624955,0.895779431733526,4.8812086089960545,2.176976504037644,Rainbow Trout,Seafood,140,50,6.0,35,370,0,0,0,20,4,4,8,2,10,18
0.8644890184526963,0.3254354955727896,0.4693204857355039,0.20379718335515537,1.2988101076164205,-0.9133010966570869,-1.0020886193125809,-0.7578955270179624,1.4458875154893793,-0.2576591819076975,-0.5980639029022903,-0.30721942541287,-0.2740265729170428,-0.3600411499115478,0.47153606732556724,2.1415668911584342,-0.1326391183637642,Rockfish,Seafood,110,15,2.0,70,440,0,0,0,21,4,0,2,2,0,13
2.9415326557854327,4.640993154255434,4.595958270220655,0.020078540232035022,1.2151927814268673,-0.9133010966570869,-1.0020886193125809,-0.7578955270179624,1.7709457652861316,-0.2576591819076975,-0.5229596351163105,-0.30721942541287,-0.2740265729170428,3.561835661624955,1.3200227961414848,6.797724601147303,4.8082505995835465,Salmon,Seafood,200,90,10.0,55,430,0,0,0,24,4,4,2,2,10,23
1.3260542711933045,1.763954715133671,1.5009799318567918,0.14255763564744858,1.131575455237314,-0.9133010966570869,-1.0020886193125809,-0.7578955270179624,1.55424026542163,-0.3255520980907193,-0.5980639029022903,-0.30721942541287,0.021825125276578622,1.6008972558567034,1.3200227961414848,3.927442157832554,1.3961296756514217,Salmon,Seafood,130,40,4.0,65,420,0,0,0,22,2,0,2,4,5,23
1.5568368975636084,0.037731651660613326,-0.04650923732514002,3.143295473325081,1.2151927814268673,-0.3584070040666258,-1.0020886193125809,-0.7578955270179624,2.096004015082884,-0.3255520980907193,-0.5980639029022903,0.5446162541409969,1.501083616244686,-0.3600411499115478,1.235174123259893,3.5496173581175245,-1.8175867538535833,Scallops,Seafood,140,10,1.0,310,430,5,0,0,27,2,0,4,14,0,22
0.6337063920823923,0.037731651660613326,0.21140562420518194,2.285941805417186,-0.5407710685537498,-0.9133010966570869,-1.0020886193125809,-0.7578955270179624,1.4458875154893793,-0.2576591819076975,-0.5229596351163105,1.3964519336948638,0.9093802198574429,-0.3600411499115478,4.204877674115604,3.769536072600774,-2.6848939281106716,Shrimp,Seafood,100,10,1.5,240,220,0,0,0,21,4,4,6,10,0,57
1.0952716448230004,2.339362402958024,2.5326393779780796,0.5712344696013961,0.21178486715222888,-0.9133010966570869,-1.0020886193125809,-0.7578955270179624,0.9041237658281254,-0.3255520980907193,-0.5605117690093003,-1.159055104966737,0.31767682347020004,2.7774602993176543,0.47153606732556724,4.048997732310787,2.376712077817959,Swordfish,Seafood,120,50,6.0,100,310,0,0,0,16,2,2,0,6,8,13
0.8644890184526963,0.6131393394849659,0.7272353472658258,-0.2861191983064989,0.6298714980999949,-0.9133010966570869,-1.0020886193125809,-0.7578955270179624,1.55424026542163,-0.3934450142737411,-0.5605117690093003,-1.159055104966737,-0.2740265729170428,1.6008972558567034,1.4897201419046682,2.9007239656357875,0.9615510707775698,Tilapia,Seafood,110,20,2.5,30,360,0,0,0,22,0,2,0,2,5,25
1.3260542711933045,0.3254354955727896,0.21140562420518194,-0.16364010289108533,1.6332794123746333,-0.9133010966570869,-1.0020886193125809,-0.7578955270179624,1.987651265150633,-0.3255520980907193,-0.5605117690093003,-0.30721942541287,0.021825125276578622,-0.3600411499115478,0.8109307588519342,2.5169502954712004,-0.02034300985644214,Tuna,Seafood,130,15,1.5,40,480,0,0,0,26,2,2,2,4,0,17
